source_file,benchmark,baseline,metric,direction,adare_n,adare_mean,adare_std,adare_median,adare_iqr,baseline_mean,baseline_std,baseline_median,baseline_iqr,gain_percent,paired_improvement_mean,paired_improvement_ci95_low,paired_improvement_ci95_high,wilcoxon_one_sided_p,holm_p,rank_biserial_paired
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QL-NSGA-III,epsilon,min,10,0.25369445433894056,0.048705556672415794,0.24413246935511396,0.03887339753200389,0.23000687125351327,0.03936090422572981,0.23568169065309513,0.049750748782580206,-10.298641495505091,-0.02368758308542728,-0.07357460615830477,0.011023633197459337,0.6875,1.0,-0.16363636363636364
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QL-NSGA-III,hv,max,10,0.5220038326896843,0.029143006411807924,0.5249632215229096,0.0316073116336788,0.5253037600197888,0.029277840768304395,0.5143399310065018,0.03834059329502859,-0.6281941195281417,-0.003299927330104491,-0.027663587344210754,0.017644275385889155,0.4228515625,1.0,0.09090909090909091
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QL-NSGA-III,igd,min,10,0.10982337469142382,0.007894968631024011,0.11187173622059929,0.007823361464808859,0.10864794267838129,0.013992066749162176,0.10646381119480833,0.019633815833818555,-1.0818723153571652,-0.0011754320130425253,-0.012385653802838126,0.009735512731879916,0.5390625,1.0,-0.01818181818181818
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QL-NSGA-III,latency_best,min,10,15129648458.257557,103398088.65158339,15131267807.192196,115487887.73075676,15176730481.5548,94034980.69806509,15134889616.535816,139028571.90486145,0.3102250735391575,47082023.29724731,-8144756.717046726,114238669.54883498,0.1376953125,1.0,0.41818181818181815
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QL-NSGA-III,makespan_best,min,10,12286065.033416683,258919.86793749887,12295425.817801679,177033.8680757545,12313831.619741593,191666.00827053437,12320136.355498362,197349.1025164146,0.2254910346540242,27766.58632491175,-131973.02085947193,193619.33664095151,0.5,1.0,0.01818181818181818
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QL-NSGA-III,spacing,min,10,0.049894807434033996,0.00463394826200218,0.05026979512526219,0.004747471727415298,0.06116865920320819,0.015793528635370997,0.055161538120103444,0.014513351772273149,18.43076489828127,0.011273851769174188,0.0024991093467824003,0.022568803648530488,0.0185546875,0.4453125,0.7454545454545455
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QL-NSGA-III,time,min,10,15.621680299995933,0.11789346660296128,15.59137079998618,0.09067384999070782,16.00838550001499,0.07012858873678016,16.00559225003235,0.10616957499587443,2.415641477516244,0.3867052000190597,0.29418069453604406,0.45432172301021634,0.0009765625,0.0390625,1.0
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,cost_best,min,10,60395976.40115923,811994.3566140905,60503440.02473886,731340.9491030201,61417972.173749626,815595.2414702831,61507287.52879411,1120875.9245798662,1.6640011651625406,1021995.772590404,324260.737579767,1678383.7174354605,0.0185546875,0.4453125,0.7454545454545455
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,coverage,max,10,0.0358531131750946,0.03569941393271133,0.04166666666666667,0.05555555555555555,0.03844627641576179,0.04206399482089716,0.02601330913490623,0.018065510063879745,-6.74490089137494,-0.0025931632406671888,-0.04540777943443314,0.036851572173980156,0.47265625,1.0,0.01818181818181818
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,energy_best,min,10,144930414899.75995,757642304.5332509,144861367007.12836,667955015.1504822,142493994530.51382,684290748.8069965,142590520367.80786,800502640.5138855,-1.7098407390947177,-2436420369.2460938,-2918557657.024215,-1962822819.3563256,1.0,1.0,-1.0
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,epsilon,min,10,0.25369445433894056,0.048705556672415794,0.24413246935511396,0.03887339753200389,0.33544846696628616,0.0390198183443839,0.347281672142284,0.03947829533409636,24.37155649173445,0.08175401262734555,0.04471825958657561,0.11451859768282648,0.0029296875,0.076171875,0.9272727272727272
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,hv,max,10,0.5220038326896843,0.029143006411807924,0.5249632215229096,0.0316073116336788,0.464097424299862,0.029747177786670718,0.4730483607440159,0.04183826553829689,12.477209602526882,0.057906408389822236,0.033437572859338544,0.08526273955954682,0.001953125,0.056640625,0.9636363636363636
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,igd,min,10,0.10982337469142382,0.007894968631024011,0.11187173622059929,0.007823361464808859,0.25337485082237043,0.024311989891046944,0.2600345132294205,0.03523976248646726,56.6557713462983,0.14355147613094657,0.12663104144441573,0.1579571298961177,0.0009765625,0.0390625,1.0
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,latency_best,min,10,15129648458.257557,103398088.65158339,15131267807.192196,115487887.73075676,15811895595.669743,113313655.29887728,15823608252.95502,74197506.8060379,4.314771326968706,682247137.4121882,582021495.8501378,750781242.8489834,0.0009765625,0.0390625,1.0
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,makespan_best,min,10,12286065.033416683,258919.86793749887,12295425.817801679,177033.8680757545,13567771.656050917,315650.61667079834,13655539.784274912,285440.13169488497,9.44669954010187,1281706.6226342355,1002175.3488399938,1504659.4772215793,0.0009765625,0.0390625,1.0
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,spacing,min,10,0.049894807434033996,0.00463394826200218,0.05026979512526219,0.004747471727415298,0.06325370713159491,0.027314512084982256,0.058683146173765875,0.03785511717793899,21.119552202321763,0.013358899697560914,-0.0013385470489038847,0.02980763886300107,0.080078125,1.0,0.5272727272727272
large_3000_r10_g20\Srasearch\reports\Srasearch_3000_wfcommons_extended_pairwise_metrics.csv,Srasearch_3000_wfcommons,QMOEA/D-AWA-style,time,min,10,15.621680299995933,0.11789346660296128,15.59137079998618,0.09067384999070782,23.17536016998929,0.6365534393563222,23.111715049948543,0.46119772498786915,32.59358134927681,7.553679869993357,7.258649865995831,7.979615344987833,0.0009765625,0.0390625,1.0
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,cost_best,min,1,3628.9597184615377,0.0,3628.9597184615377,0.0,3818.5107953846154,0.0,3818.5107953846154,0.0,4.964005264884564,189.55107692307774,189.55107692307774,189.55107692307774,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,coverage,max,1,0.3448275862068966,0.0,0.3448275862068966,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,89.65517241379311,0.16300940438871475,0.16300940438871475,0.16300940438871475,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,energy_best,min,1,11158215.816153847,0.0,11158215.816153847,0.0,11116995.654615387,0.0,11116995.654615387,0.0,-0.3707850827606125,-41220.16153845936,-41220.16153845936,-41220.16153845936,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,epsilon,min,1,0.18663972860868006,0.0,0.18663972860868006,0.0,0.25258390097709477,0.0,0.25258390097709477,0.0,26.1078287702884,0.06594417236841471,0.06594417236841471,0.06594417236841471,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,hv,max,1,0.633264623880218,0.0,0.633264623880218,0.0,0.5328694905924409,0.0,0.5328694905924409,0.0,18.840473147779278,0.10039513328777705,0.10039513328777705,0.10039513328777705,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,igd,min,1,0.14724478456217305,0.0,0.14724478456217305,0.0,0.12516300828305782,0.0,0.12516300828305782,0.0,-17.64241414618047,-0.02208177627911523,-0.02208177627911523,-0.02208177627911523,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,latency_best,min,1,13409.114634927888,0.0,13409.114634927888,0.0,13243.40475495493,0.0,13243.40475495493,0.0,-1.251263425373737,-165.70987997295742,-165.70987997295742,-165.70987997295742,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,makespan_best,min,1,3327.770484335937,0.0,3327.770484335937,0.0,3198.4298838281243,0.0,3198.4298838281243,0.0,-4.04387794029138,-129.34060050781272,-129.34060050781272,-129.34060050781272,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,spacing,min,1,0.12306922551850244,0.0,0.12306922551850244,0.0,0.10452072588010695,0.0,0.10452072588010695,0.0,-17.746240740493892,-0.018548499638395485,-0.018548499638395485,-0.018548499638395485,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Contextual-UCB,time,min,1,2.4621003000065684,0.0,2.4621003000065684,0.0,2.19966890005162,0.0,2.19966890005162,0.0,-11.930495537250632,-0.2624313999549486,-0.2624313999549486,-0.2624313999549486,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,cost_best,min,1,3628.9597184615377,0.0,3628.9597184615377,0.0,3751.216292307692,0.0,3751.216292307692,0.0,3.2591182251168997,122.25657384615442,122.25657384615442,122.25657384615442,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,coverage,max,1,0.32,0.0,0.32,0.0,0.5,0.0,0.5,0.0,-36.0,-0.18,-0.18,-0.18,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,energy_best,min,1,11158215.816153847,0.0,11158215.816153847,0.0,10843817.80076923,0.0,10843817.80076923,0.0,-2.899329564190149,-314398.01538461633,-314398.01538461633,-314398.01538461633,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,epsilon,min,1,0.18663972860868006,0.0,0.18663972860868006,0.0,0.19233093182061503,0.0,0.19233093182061503,0.0,2.9590680802415594,0.005691203211934975,0.005691203211934975,0.005691203211934975,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,hv,max,1,0.633264623880218,0.0,0.633264623880218,0.0,0.6661556899435397,0.0,0.6661556899435397,0.0,-4.937444288152729,-0.032891066063321706,-0.032891066063321706,-0.032891066063321706,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,igd,min,1,0.14724478456217305,0.0,0.14724478456217305,0.0,0.12335662073316703,0.0,0.12335662073316703,0.0,-19.365125022902955,-0.02388816382900602,-0.02388816382900602,-0.02388816382900602,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,latency_best,min,1,13409.114634927888,0.0,13409.114634927888,0.0,13243.40475495493,0.0,13243.40475495493,0.0,-1.251263425373737,-165.70987997295742,-165.70987997295742,-165.70987997295742,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,makespan_best,min,1,3327.770484335937,0.0,3327.770484335937,0.0,3202.7468681550463,0.0,3202.7468681550463,0.0,-3.9036371379830905,-125.02361618089071,-125.02361618089071,-125.02361618089071,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,spacing,min,1,0.12306922551850244,0.0,0.12306922551850244,0.0,0.10812734691333459,0.0,0.10812734691333459,0.0,-13.818778534484855,-0.014941878605167852,-0.014941878605167852,-0.014941878605167852,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Global-UCB,time,min,1,2.4621003000065684,0.0,2.4621003000065684,0.0,2.1469651000224985,0.0,2.1469651000224985,0.0,-14.67817059442501,-0.3151351999840699,-0.3151351999840699,-0.3151351999840699,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,cost_best,min,1,3628.9597184615377,0.0,3628.9597184615377,0.0,3119.8776,0.0,3119.8776,0.0,-16.317374709236603,-509.0821184615379,-509.0821184615379,-509.0821184615379,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,coverage,max,1,0.2,0.0,0.2,0.0,0.3181818181818182,0.0,0.3181818181818182,0.0,-37.14285714285714,-0.11818181818181817,-0.11818181818181817,-0.11818181818181817,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,energy_best,min,1,11158215.816153847,0.0,11158215.816153847,0.0,10633735.132307693,0.0,10633735.132307693,0.0,-4.9322338512331605,-524480.6838461533,-524480.6838461533,-524480.6838461533,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,epsilon,min,1,0.18663972860868006,0.0,0.18663972860868006,0.0,0.14007494498928516,0.0,0.14007494498928516,0.0,-33.24276416668006,-0.046564783619394895,-0.046564783619394895,-0.046564783619394895,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,hv,max,1,0.633264623880218,0.0,0.633264623880218,0.0,0.7305566785700006,0.0,0.7305566785700006,0.0,-13.317523135949305,-0.09729205468978264,-0.09729205468978264,-0.09729205468978264,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,igd,min,1,0.14724478456217305,0.0,0.14724478456217305,0.0,0.1018153286193313,0.0,0.1018153286193313,0.0,-44.619466006630574,-0.04542945594284174,-0.04542945594284174,-0.04542945594284174,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,latency_best,min,1,13409.114634927888,0.0,13409.114634927888,0.0,13993.398383326321,0.0,13993.398383326321,0.0,4.1754242421528565,584.2837483984331,584.2837483984331,584.2837483984331,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,makespan_best,min,1,3327.770484335937,0.0,3327.770484335937,0.0,3212.2187843118977,0.0,3212.2187843118977,0.0,-3.5972549749220177,-115.55170002403929,-115.55170002403929,-115.55170002403929,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,spacing,min,1,0.12306922551850244,0.0,0.12306922551850244,0.0,0.12675038432488256,0.0,0.12675038432488256,0.0,2.904258496719576,0.0036811588063801193,0.0036811588063801193,0.0036811588063801193,nan,nan,nan
quick_controller_ablation\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,Static,time,min,1,2.4621003000065684,0.0,2.4621003000065684,0.0,2.375665800005663,0.0,2.375665800005663,0.0,-3.6383274112334822,-0.08643450000090525,-0.08643450000090525,-0.08643450000090525,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,cost_best,min,1,3628.9597184615377,0.0,3628.9597184615377,0.0,3535.9334169230765,0.0,3535.9334169230765,0.0,-2.6308838592162034,-93.02630153846121,-93.02630153846121,-93.02630153846121,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,coverage,max,1,0.43333333333333335,0.0,0.43333333333333335,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,58.8888888888889,0.16060606060606064,0.16060606060606064,0.16060606060606064,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,energy_best,min,1,11158215.816153847,0.0,11158215.816153847,0.0,11194783.838461537,0.0,11194783.838461537,0.0,0.32665233054393356,36568.02230769023,36568.02230769023,36568.02230769023,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,epsilon,min,1,0.22095211818243501,0.0,0.22095211818243501,0.0,0.14464604886991894,0.0,0.14464604886991894,0.0,-52.75364927606048,-0.07630606931251607,-0.07630606931251607,-0.07630606931251607,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,hv,max,1,0.6536606815258609,0.0,0.6536606815258609,0.0,0.6426292073615639,0.0,0.6426292073615639,0.0,1.7166157463630947,0.01103147416429695,0.01103147416429695,0.01103147416429695,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,igd,min,1,0.12420402056976464,0.0,0.12420402056976464,0.0,0.09176282554437916,0.0,0.09176282554437916,0.0,-35.35330874232505,-0.03244119502538548,-0.03244119502538548,-0.03244119502538548,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,latency_best,min,1,13409.114634927888,0.0,13409.114634927888,0.0,13291.858321511421,0.0,13291.858321511421,0.0,-0.8821664403893025,-117.25631341646658,-117.25631341646658,-117.25631341646658,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,makespan_best,min,1,3327.770484335937,0.0,3327.770484335937,0.0,3012.166163049879,0.0,3012.166163049879,0.0,-10.477653097546998,-315.60432128605817,-315.60432128605817,-315.60432128605817,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,spacing,min,1,0.1733529854177857,0.0,0.1733529854177857,0.0,0.14820729620481576,0.0,0.14820729620481576,0.0,-16.966566327625156,-0.025145689212969946,-0.025145689212969946,-0.025145689212969946,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,NSGA-III,time,min,1,2.2273922000313178,0.0,2.2273922000313178,0.0,2.0829241000465117,0.0,2.0829241000465117,0.0,-6.935831218313719,-0.14446809998480603,-0.14446809998480603,-0.14446809998480603,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,cost_best,min,1,3628.9597184615377,0.0,3628.9597184615377,0.0,3553.2108723076926,0.0,3553.2108723076926,0.0,-2.131842124659737,-75.74884615384508,-75.74884615384508,-75.74884615384508,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,coverage,max,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,22.222222222222225,0.06060606060606061,0.06060606060606061,0.06060606060606061,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,energy_best,min,1,11158215.816153847,0.0,11158215.816153847,0.0,11144746.316923078,0.0,11144746.316923078,0.0,-0.12085963060743125,-13469.499230768532,-13469.499230768532,-13469.499230768532,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,epsilon,min,1,0.22095211818243501,0.0,0.22095211818243501,0.0,0.2394885849978669,0.0,0.2394885849978669,0.0,7.7400210183700375,0.01853646681543189,0.01853646681543189,0.01853646681543189,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,hv,max,1,0.6536606815258609,0.0,0.6536606815258609,0.0,0.6819505922921106,0.0,0.6819505922921106,0.0,-4.148381288322409,-0.02828991076624976,-0.02828991076624976,-0.02828991076624976,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,igd,min,1,0.12420402056976464,0.0,0.12420402056976464,0.0,0.08276193263898783,0.0,0.08276193263898783,0.0,-50.07385232477534,-0.041442087930776805,-0.041442087930776805,-0.041442087930776805,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,latency_best,min,1,13409.114634927888,0.0,13409.114634927888,0.0,13935.325853215149,0.0,13935.325853215149,0.0,3.7760955418624356,526.2112182872606,526.2112182872606,526.2112182872606,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,makespan_best,min,1,3327.770484335937,0.0,3327.770484335937,0.0,3340.1161490624995,0.0,3340.1161490624995,0.0,0.3696178269138241,12.345664726562518,12.345664726562518,12.345664726562518,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,spacing,min,1,0.1733529854177857,0.0,0.1733529854177857,0.0,0.1365504676354858,0.0,0.1365504676354858,0.0,-26.951586779286803,-0.0368025177822999,-0.0368025177822999,-0.0368025177822999,nan,nan,nan
quick_extended\Montage\reports\Montage_25_extended_pairwise_metrics.csv,Montage_25,QL-NSGA-III,time,min,1,2.2273922000313178,0.0,2.2273922000313178,0.0,2.0435870999936014,0.0,2.0435870999936014,0.0,-8.994238612990452,-0.18380510003771633,-0.18380510003771633,-0.18380510003771633,nan,nan,nan
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,cost_best,min,20,1449.318095384616,222.07779595590335,1373.875364615385,84.52759615384639,1449.2635184615388,241.78526449287398,1382.6105569230772,86.30163461538427,-0.0037658384677519714,-0.05457692307711568,-145.00776201923077,150.24636057692268,0.5072822570800781,1.0,0.0
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,coverage,max,20,0.0987879902982606,0.05428324517420374,0.08715548074900063,0.07384868421052632,0.05845926894448409,0.027170993013486577,0.052083333333333336,0.023553494067211862,68.98601724232086,0.040328721353776506,0.009996114423665705,0.07128185254725192,0.009796642396994924,0.6857649677896447,0.6105263157894737
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,energy_best,min,20,31487800.031923067,322459.73451923236,31451602.82692307,443974.75961538404,31492055.69346153,376126.33389985614,31490768.242307685,462228.43846154213,0.013513444723605827,4255.661538461223,-229285.97140384716,231381.61618269276,0.43474388122558594,1.0,0.047619047619047616
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,epsilon,min,20,0.11745016270113609,0.015577769496454851,0.120632586613022,0.019956862155412897,0.11942873367710889,0.011890300226581052,0.11795859855176216,0.007979369327961033,1.6566959349348251,0.001978570975972807,-0.0052052650448075125,0.009361420377214274,0.3107566833496094,1.0,0.13333333333333333
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,hv,max,20,0.8790653072158754,0.014412561928672445,0.8779712706105063,0.018498849588241884,0.8784000977393411,0.012771939913981609,0.8789155374740265,0.013020657383316814,0.07572966786390915,0.0006652094765345007,-0.0051899078825230465,0.00718998389629531,0.5218353271484375,1.0,-0.009523809523809525
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,igd,min,20,0.07819803573111409,0.0031139193813642706,0.07804289987680464,0.004809979945181883,0.07901860638489595,0.003498933353084828,0.07872633886984069,0.00538255263768779,1.0384524497748127,0.000820570653781897,-0.001212579458615642,0.0028512394540195626,0.3107566833496094,1.0,0.13333333333333333
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,latency_best,min,20,49787.14656245733,2033.456182635342,49419.082154667965,2294.9139255183254,50258.3422269991,1657.9108356903644,50277.2735810622,2478.5301419185707,0.9375471686144027,471.1956645417678,-432.7947583812643,1407.2179336937152,0.24900436401367188,1.0,0.18095238095238095
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,makespan_best,min,20,11006.517516484375,279.1501104867014,10851.982605769232,373.1441631047164,11007.95156394471,276.1989042795842,10851.064,363.6114803725941,0.013027378000399195,1.4340474603362054,-165.24956809536525,174.53208044715248,0.4776693568876829,1.0,0.01904761904761905
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,spacing,min,20,0.06531727126065015,0.007353271025997967,0.0670944279409322,0.00991748763910131,0.0647025931217203,0.00910049008430635,0.06358558435662284,0.01405442134239359,-0.950005415970729,-0.0006146781389298215,-0.005480710635950986,0.003967554850320146,0.5363607406616211,1.0,-0.01904761904761905
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Dominance-heavy,time,min,20,5.764272334997076,2.360626491219594,5.367837300000247,0.31890124999335967,5.269147605003672,0.5511459752673448,5.328176799986977,0.41317775000061374,-9.396676030165205,-0.4951247299934039,-1.5461076447472442,0.11740463088484819,0.9430065155029297,1.0,-0.4
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Equal-weights,cost_best,min,20,1449.318095384616,222.07779595590335,1373.875364615385,84.52759615384639,1482.6458453846158,251.19182502270118,1413.2976723076927,65.28144230769226,2.247856432049967,33.327749999999796,-111.28683894230784,180.60998942307668,0.32382774353027344,1.0,0.12380952380952381
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Equal-weights,coverage,max,20,0.10423508229781478,0.052038541315428226,0.10047095761381475,0.05177715277570548,0.07720971035717429,0.0353127031684833,0.06842105263157894,0.04299198239392808,35.0025557868568,0.027025371940640492,-0.001851727383123697,0.05517239343779092,0.038883721142796805,1.0,0.47368421052631576
reward_sensitivity_r20_g70\CyberShake\reports\CyberShake_30_extended_pairwise_metrics.csv,CyberShake_30,Equal-weights,energy_best,min,20,31487800.031923067,322459.73451923236,31451602.82692307,443974.75961538404,31719025.308846157,415210.84285308246,31670555.519230764,589403.5096153878,0.7289797674161302,231225.2769230768,41358.522086537654,418842.0715384619,0.0291290283203125,1.0,0.4857142857142857
