source_file,benchmark,context,operator,uses,mean_reward
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,one_point,113,0.050432937774384665
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,two_point,127,0.05986538612445498
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,uniform_0_5,104,0.03280289044343536
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,uniform_0_8,126,0.06031423927036074
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,one_point,121,0.06939100598947183
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,two_point,147,0.05842339025412708
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,uniform_0_5,122,0.04246803555110672
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,uniform_0_8,124,0.05157647510948668
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,one_point,88,0.053895329888089136
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,two_point,99,0.056775515218949475
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,uniform_0_5,91,0.04305593244255178
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,uniform_0_8,108,0.061643329953455755
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,one_point,135,0.05188170592750838
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,two_point,179,0.06965773301733569
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,uniform_0_5,157,0.03072066517667268
quick_ablation\V2\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,uniform_0_8,143,0.05108046282478783
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,one_point,237,0.0872143747709272
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,two_point,214,0.08482077913608649
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,uniform_0_5,162,0.05703155172189931
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,uniform_0_8,194,0.07982964918686698
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,one_point,53,0.07899510316419887
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,two_point,62,0.0818920376378965
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,uniform_0_5,53,0.06375009668354019
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,uniform_0_8,49,0.08030467198522488
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,one_point,56,0.07328612876605453
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,two_point,59,0.07102272519539621
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,uniform_0_5,51,0.05791990202252364
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,uniform_0_8,46,0.040455774786202256
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,one_point,164,0.06330425510231696
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,two_point,232,0.07923442332259285
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,uniform_0_5,172,0.03733037547471852
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,uniform_0_8,198,0.0560365638967144
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,one_point,170,0.07706643430432582
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,two_point,146,0.07064238871926226
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,uniform_0_5,127,0.049438468544302235
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,uniform_0_8,151,0.05832412281886812
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,one_point,100,0.07725954802921789
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,two_point,100,0.0740770523537866
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,uniform_0_5,85,0.04566863280782505
quick_ablation\V2\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,uniform_0_8,114,0.055740351560135945
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,one_point,276,0.06322470622098093
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,two_point,243,0.059669353793939374
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_5,239,0.04598049783213687
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_8,214,0.048744518805875534
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,one_point,11,0.06812346576739406
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,two_point,11,0.0357289029549489
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,uniform_0_5,11,-0.011210204320524563
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,uniform_0_8,11,0.012927805524835124
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,one_point,110,0.037606736430476115
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,two_point,88,0.03254690129333851
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,uniform_0_5,71,0.01001391835639012
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,uniform_0_8,70,0.025237642761003258
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,one_point,176,0.045815078883229915
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,two_point,162,0.03402441129040121
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,uniform_0_5,124,0.011250539153233973
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,uniform_0_8,167,0.026888186655714914
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,one_point,142,0.0464847884014989
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,two_point,141,0.043460620472708766
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_5,133,0.01990468002976059
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_8,122,0.03110483444811613
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,one_point,133,0.05307477165807958
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,two_point,109,0.04067792424586351
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,uniform_0_5,94,0.020608811061969816
quick_ablation\V2\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,uniform_0_8,90,0.03275364905517875
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,one_point,255,0.07536985477375326
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,two_point,220,0.06580296685708348
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,uniform_0_5,223,0.06625226444765275
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,uniform_0_8,277,0.0779829474029719
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,one_point,11,0.0578401657024799
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,two_point,12,0.0895397146325871
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,uniform_0_5,11,0.04432784987959738
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,uniform_0_8,10,0.040220941356897986
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,one_point,84,0.04632783102097116
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,two_point,79,0.05649319408635039
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,uniform_0_5,61,0.028345862308716333
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,uniform_0_8,79,0.05120405252472104
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,one_point,194,0.054600865646264575
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,two_point,157,0.04940121275662613
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,uniform_0_5,151,0.033841634367846256
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,uniform_0_8,170,0.06019770888498154
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,one_point,86,0.03178515773343861
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,two_point,105,0.0581954986915602
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,uniform_0_5,84,0.04510423439780504
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,uniform_0_8,118,0.059341393080289837
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,one_point,168,0.06619261302582527
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,two_point,166,0.0561881167644352
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,uniform_0_5,147,0.047752981098584196
quick_ablation\V3\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,uniform_0_8,125,0.060763103853584896
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,one_point,212,0.09888752580302412
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,two_point,227,0.08548935596891616
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,uniform_0_5,163,0.050314548259393896
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,uniform_0_8,290,0.07185243064076526
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,one_point,29,0.05522584215804119
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,two_point,31,0.0635816983552581
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,uniform_0_5,30,0.04997689071637625
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:stagnant,uniform_0_8,29,0.0763638945304894
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,one_point,312,0.07299418798106642
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,two_point,250,0.07208798516892996
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,uniform_0_5,219,0.05080233822150311
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,uniform_0_8,179,0.05317459102699542
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,one_point,176,0.0822457543766416
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,two_point,201,0.08668550968204462
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,uniform_0_5,178,0.059255503549332726
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,uniform_0_8,209,0.0684756582196932
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,one_point,52,0.08174508172750966
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,two_point,52,0.07433598340152472
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,uniform_0_5,54,0.07723958256813977
quick_ablation\V3\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,uniform_0_8,53,0.07034398255155702
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,one_point,296,0.06190302224410632
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,two_point,232,0.05913340538372875
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_5,169,0.02929454011999289
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_8,190,0.0652330154352217
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,one_point,38,0.06688878338897392
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,two_point,32,0.04419470785323263
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,uniform_0_5,29,0.0356273967789607
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,uniform_0_8,31,0.05076050366111393
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,one_point,63,0.04853683362673673
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,two_point,51,0.037843273896167894
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,uniform_0_5,42,0.006384462555324845
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:moving,uniform_0_8,53,0.02510783733284525
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,one_point,221,0.044948780437068826
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,two_point,238,0.03443385723900894
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,uniform_0_5,160,0.006082931854561017
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,uniform_0_8,172,0.024934635417267894
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,one_point,128,0.026710299954037432
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,two_point,122,0.03747432052280611
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_5,119,0.004365351304113424
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,uniform_0_8,98,0.020088767146262544
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,one_point,144,0.04048217624766649
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,two_point,128,0.035589504475338166
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,uniform_0_5,106,0.007661906578848384
quick_ablation\V3\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:stagnant,uniform_0_8,131,0.026221895947671593
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,one_point,200,0.07077123969176165
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,two_point,231,0.06958474463499145
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,uniform_0_5,199,0.06298247458162651
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:moving,uniform_0_8,186,0.07254743543220717
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,one_point,64,0.06972200630982497
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,two_point,50,0.05211930995665584
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,uniform_0_5,54,0.038075424073033555
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,early:high_div:stagnant,uniform_0_8,52,0.06591275510378447
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,one_point,56,0.039506250067500845
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,two_point,52,0.03724291867112073
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,uniform_0_5,47,0.03361802451826631
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:moving,uniform_0_8,55,0.043716057693215245
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,one_point,189,0.05195888586008593
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,two_point,183,0.049100556470034556
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,uniform_0_5,181,0.029854295794289172
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,late:high_div:stagnant,uniform_0_8,204,0.05693288269654901
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,one_point,141,0.041381569869113906
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,two_point,148,0.05020369656541013
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,uniform_0_5,141,0.036760561379440344
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:moving,uniform_0_8,173,0.05812960796201893
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,one_point,85,0.05281617300278411
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,two_point,89,0.055241716303160646
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,uniform_0_5,84,0.042746301066855535
quick_ablation\V4\CyberShake\reports\CyberShake_30_adare_controller_trace.csv,CyberShake_30,middle:high_div:stagnant,uniform_0_8,116,0.06164710592331115
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,one_point,266,0.08472710216858978
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,two_point,322,0.09392185891719251
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,uniform_0_5,203,0.06893421351904709
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,early:high_div:moving,uniform_0_8,239,0.07648069222707285
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,one_point,82,0.08910814882384109
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,two_point,77,0.08111538468987431
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,uniform_0_5,70,0.0634217783919464
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:moving,uniform_0_8,71,0.0617713549760838
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,one_point,180,0.07354697185190082
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,two_point,204,0.07064820431286988
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,uniform_0_5,141,0.05649200509246888
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,late:high_div:stagnant,uniform_0_8,163,0.05831242943324653
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,one_point,119,0.07872746947181371
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,two_point,117,0.06551425961533973
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,uniform_0_5,93,0.049685751518718055
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:moving,uniform_0_8,96,0.0585414558046306
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,one_point,138,0.08091969600226111
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,two_point,149,0.08193084522083509
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,uniform_0_5,119,0.06042113274519258
quick_ablation\V4\Epigenomics\reports\Epigenomics_24_adare_controller_trace.csv,Epigenomics_24,middle:high_div:stagnant,uniform_0_8,139,0.08013946132815551
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,one_point,278,0.06659772083531934
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,two_point,235,0.06483713635239216
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_5,202,0.035490419829024435
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:moving,uniform_0_8,218,0.05315422979573778
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,one_point,22,0.04243816524731976
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,two_point,21,0.014692151316961808
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,uniform_0_5,20,-0.009247071757456055
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,early:high_div:stagnant,uniform_0_8,24,0.04279156865256279
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,one_point,262,0.0453472852222458
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,two_point,226,0.04734963423086321
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,uniform_0_5,246,0.026258158469948004
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,late:high_div:stagnant,uniform_0_8,251,0.039822900382284254
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,one_point,132,0.037609696705052
quick_ablation\V4\Montage\reports\Montage_25_adare_controller_trace.csv,Montage_25,middle:high_div:moving,two_point,122,0.04366912280649498
