benchmark,algorithm,run,generation,makespan_best,latency_best,cost_best,energy_best
CyberShake_30,QMOEA/D-AWA-style,4,8,17025.300688461542,71112.3285230769,18576.397707692304,30790093.307692297
CyberShake_30,QMOEA/D-AWA-style,4,9,17882.60009307692,70694.60463538457,19316.795399999995,30790093.307692297
CyberShake_30,QMOEA/D-AWA-style,4,10,18653.440994615383,70694.60463538457,19316.795399999995,30790093.307692297
CyberShake_30,QMOEA/D-AWA-style,4,11,16327.758400769231,70694.60463538457,19316.795399999995,30790093.307692297
CyberShake_30,QMOEA/D-AWA-style,4,12,16285.643016153846,82080.65787999998,19316.795399999995,30785390.807692297
CyberShake_30,QMOEA/D-AWA-style,4,13,15751.210936923077,82080.65787999998,19316.795399999995,30785390.807692297
CyberShake_30,QMOEA/D-AWA-style,4,14,15751.210936923077,83785.87028923075,19316.795399999995,30785390.807692297
CyberShake_30,QMOEA/D-AWA-style,4,15,17696.77977230769,84110.47427923074,19316.795399999995,30766854.269230757
CyberShake_30,QMOEA/D-AWA-style,5,0,12210.3089921875,60641.2095458774,6054.518056923077,34438935.61538461
CyberShake_30,QMOEA/D-AWA-style,5,1,12288.75908650541,60472.77052404747,7551.726903076924,33689162.43153845
CyberShake_30,QMOEA/D-AWA-style,5,2,13089.336733398437,55198.99132670972,10673.41093846154,33689162.43153845
CyberShake_30,QMOEA/D-AWA-style,5,3,13089.336733398437,60446.771328031835,12563.651169230776,33689162.43153845
CyberShake_30,QMOEA/D-AWA-style,5,4,13089.336733398437,60446.771328031835,13334.054399999999,32224644.846153837
CyberShake_30,QMOEA/D-AWA-style,5,5,13089.336733398437,60446.771328031835,12416.899595384619,32224644.846153837
CyberShake_30,QMOEA/D-AWA-style,5,6,14595.784853846153,69685.76362194412,17645.108630769228,31573283.530769225
CyberShake_30,QMOEA/D-AWA-style,5,7,14594.506265384614,69685.76362194412,17001.79924615384,31513920.03846153
CyberShake_30,QMOEA/D-AWA-style,5,8,14594.506265384614,75609.31062360576,17703.84574923076,31308681.961538456
CyberShake_30,QMOEA/D-AWA-style,5,9,14594.506265384614,75609.31062360576,17787.03655384615,31308681.961538456
CyberShake_30,QMOEA/D-AWA-style,5,10,14594.506265384614,75609.31062360576,17787.03655384615,31281770.230769224
CyberShake_30,QMOEA/D-AWA-style,5,11,15953.119030769229,74002.11663128305,20121.086169230763,30927152.923076916
CyberShake_30,QMOEA/D-AWA-style,5,12,15953.87624230769,74002.11663128305,20041.72347692307,30903077.923076916
CyberShake_30,QMOEA/D-AWA-style,5,13,15953.87624230769,74002.11663128305,20252.165399999994,30879764.461538453
CyberShake_30,QMOEA/D-AWA-style,5,14,15953.87624230769,71924.66750435997,20252.165399999994,30851781.384615377
CyberShake_30,QMOEA/D-AWA-style,5,15,15953.87624230769,71924.66750435997,20309.78847692307,30806971.76923076
Epigenomics_24,ADARE,1,0,286773.87657862384,950442.1488834495,108142.63922615386,776246463.6238463
Epigenomics_24,ADARE,1,1,286773.87657862384,906577.986746292,64610.46919076923,775687674.393077
Epigenomics_24,ADARE,1,2,286773.87657862384,892557.0086570703,64610.46919076923,772679270.8461539
Epigenomics_24,ADARE,1,3,286773.87657862384,892557.0086570703,64610.46919076923,764783333.2392309
Epigenomics_24,ADARE,1,4,280147.5218559045,892557.0086570703,64610.46919076923,750568591.1546153
Epigenomics_24,ADARE,1,5,280136.58215133415,892557.0086570703,64321.854190769234,747908734.6161538
Epigenomics_24,ADARE,1,6,280136.58215133415,892557.0086570703,63711.62072923077,747908734.6161538
Epigenomics_24,ADARE,1,7,280136.58215133415,892557.0086570703,63711.62072923077,747908734.6161538
Epigenomics_24,ADARE,1,8,278344.91683680593,892557.0086570703,30715.109959999994,750568591.1546153
Epigenomics_24,ADARE,1,9,278344.91683680593,876629.915672473,30715.109959999994,750568591.1546153
Epigenomics_24,ADARE,1,10,278344.91683680593,876629.915672473,28195.273806153848,750568591.1546153
Epigenomics_24,ADARE,1,11,278344.91683680593,876629.915672473,28195.273806153848,750568591.1546153
Epigenomics_24,ADARE,1,12,278344.91683680593,876629.915672473,28195.273806153848,750568591.1546153
Epigenomics_24,ADARE,1,13,278344.91683680593,876629.915672473,28195.273806153848,721172145.5776924
Epigenomics_24,ADARE,1,14,278344.91683680593,876629.915672473,28195.273806153848,721172145.5776924
Epigenomics_24,ADARE,1,15,278344.91683680593,876629.915672473,28195.273806153848,720815340.7392308
Epigenomics_24,ADARE,2,0,286387.8651885217,954065.6789480108,94968.59903076924,746875702.5007693
Epigenomics_24,ADARE,2,1,286387.8651885217,949726.1087664334,94968.59903076924,746875702.5007693
Epigenomics_24,ADARE,2,2,286387.8651885217,926133.1034766679,30917.891953846156,746875702.5007693
Epigenomics_24,ADARE,2,3,286387.8651885217,926133.1034766679,30824.38541538462,746875702.5007693
Epigenomics_24,ADARE,2,4,265064.89015339245,908456.758147491,30678.261303076928,746875702.5007693
Epigenomics_24,ADARE,2,5,265064.89015339245,908456.758147491,30678.261303076928,746875702.5007693
Epigenomics_24,ADARE,2,6,265064.89015339245,908456.758147491,30678.261303076928,746123653.846923
Epigenomics_24,ADARE,2,7,265064.89015339245,908456.758147491,29026.46695384616,746123653.846923
Epigenomics_24,ADARE,2,8,262177.8021873197,901777.8226517456,28861.230184615386,745741813.7615384
Epigenomics_24,ADARE,2,9,262177.8021873197,901777.8226517456,28861.230184615386,732887473.7615385
Epigenomics_24,ADARE,2,10,262177.8021873197,901777.8226517456,28861.230184615386,732887473.7615385
Epigenomics_24,ADARE,2,11,262177.8021873197,901777.8226517456,28861.230184615386,716715174.3930768
Epigenomics_24,ADARE,2,12,262177.8021873197,901777.8226517456,28795.282107692314,717868069.5307692
Epigenomics_24,ADARE,2,13,262177.8021873197,901777.8226517456,28795.282107692314,716578227.4461538
Epigenomics_24,ADARE,2,14,262177.8021873197,901777.8226517456,28795.282107692314,716539807.5007691
Epigenomics_24,ADARE,2,15,262177.8021873197,901777.8226517456,28795.282107692314,717479738.5692307
Epigenomics_24,ADARE,3,0,280277.6722195433,881448.238669243,128130.01691846154,752843718.6238462
Epigenomics_24,ADARE,3,1,279103.26331856975,881050.5461137712,128130.01691846154,752186883.5384616
Epigenomics_24,ADARE,3,2,279103.26331856975,881050.5461137712,65092.494415384615,752186883.5384616
Epigenomics_24,ADARE,3,3,279103.26331856975,881050.5461137712,65092.494415384615,752186883.5384616
Epigenomics_24,ADARE,3,4,279103.26331856975,881050.5461137712,65092.494415384615,752186883.5384616
Epigenomics_24,ADARE,3,5,279103.26331856975,881050.5461137712,28938.99018461538,717885553.5999999
Epigenomics_24,ADARE,3,6,279103.26331856975,881050.5461137712,28938.99018461538,717885553.5999999
Epigenomics_24,ADARE,3,7,279103.26331856975,881050.5461137712,27747.710953846152,717885553.5999999
Epigenomics_24,ADARE,3,8,279103.26331856975,881050.5461137712,27747.710953846152,718221980.5230769
Epigenomics_24,ADARE,3,9,278486.00706876506,879762.6036258175,27747.710953846152,717512203.846923
Epigenomics_24,ADARE,3,10,277029.0126583354,879762.6036258175,27747.710953846152,717341152.4153847
Epigenomics_24,ADARE,3,11,277029.0126583354,879762.6036258175,27747.710953846152,717167654.9153847
Epigenomics_24,ADARE,3,12,277029.0126583354,879762.6036258175,27747.710953846152,716630585.1076924
Epigenomics_24,ADARE,3,13,277029.0126583354,878461.183541971,27747.710953846152,717120794.4999999
Epigenomics_24,ADARE,3,14,277029.0126583354,878461.183541971,27747.710953846152,717120794.4999999
Epigenomics_24,ADARE,3,15,276823.228485,878461.183541971,27747.710953846152,717120794.4999999
Epigenomics_24,ADARE,4,0,265180.7498845012,870202.0249014061,130856.59438000001,766784349.8084615
Epigenomics_24,ADARE,4,1,262111.2684263762,870099.7387323678,130856.59438000001,766784349.8084615
Epigenomics_24,ADARE,4,2,262111.2684263762,870099.7387323678,130856.59438000001,766784349.8084615
Epigenomics_24,ADARE,4,3,262086.7684517097,861261.2932251232,141705.9330723077,752693345.44
Epigenomics_24,ADARE,4,4,262086.7684517097,861261.2932251232,128644.18426153845,752693345.44
Epigenomics_24,ADARE,4,5,262086.7684517097,861261.2932251232,91926.12284153845,752693345.44
Epigenomics_24,ADARE,4,6,262086.7684517097,861261.2932251232,91750.81784153846,718400264.6707692
Epigenomics_24,ADARE,4,7,262086.7684517097,861261.2932251232,67326.38038,718079181.0169232
Epigenomics_24,ADARE,4,8,261939.12359271935,858368.434151136,67185.32268769231,718079181.0169232
Epigenomics_24,ADARE,4,9,261939.12359271935,858368.434151136,31652.23842153846,718079181.0169232
Epigenomics_24,ADARE,4,10,261939.12359271935,858368.434151136,31420.91268769231,718079181.0169232
Epigenomics_24,ADARE,4,11,261939.12359271935,858368.434151136,28496.017687692314,718079181.0169232
Epigenomics_24,ADARE,4,12,261939.12359271935,858368.434151136,28496.017687692314,718079181.0169232
Epigenomics_24,ADARE,4,13,261939.12359271935,858368.434151136,28496.017687692314,718079181.0169232
Epigenomics_24,ADARE,4,14,261939.12359271935,858368.434151136,28496.017687692314,718079181.0169232
Epigenomics_24,ADARE,4,15,261939.12359271935,858368.434151136,28496.017687692314,718079181.0169232
Epigenomics_24,ADARE,5,0,281475.9809379838,902276.5326735518,97296.21111384616,733539705.1623076
Epigenomics_24,ADARE,5,1,281475.9809379838,902276.5326735518,96938.20611384616,733539705.1623076
Epigenomics_24,ADARE,5,2,281475.9809379838,902276.5326735518,96938.20611384616,733539705.1623076
Epigenomics_24,ADARE,5,3,281475.9809379838,902276.5326735518,92632.22095384616,733539705.1623076
Epigenomics_24,ADARE,5,4,281475.9809379838,902276.5326735518,92323.24426153846,733539705.1623076
Epigenomics_24,ADARE,5,5,281475.9809379838,902276.5326735518,92323.24426153846,733539705.1623076
Epigenomics_24,ADARE,5,6,281475.9809379838,902276.5326735518,92323.24426153846,716429734.2007692
Epigenomics_24,ADARE,5,7,281475.9809379838,902276.5326735518,92094.00041538462,716429734.2007692
Epigenomics_24,ADARE,5,8,281475.9809379838,902276.5326735518,92094.00041538462,716429734.2007692
Epigenomics_24,ADARE,5,9,280282.5025923948,902276.5326735518,92094.00041538462,716429734.2007692
Epigenomics_24,ADARE,5,10,280282.5025923948,902276.5326735518,92094.00041538462,716429734.2007692
Epigenomics_24,ADARE,5,11,280102.86789122294,902276.5326735518,92094.00041538462,716429734.2007692
Epigenomics_24,ADARE,5,12,280102.86789122294,902276.5326735518,33183.64956923077,716429734.2007692
Epigenomics_24,ADARE,5,13,280102.86789122294,902276.5326735518,31545.545723076924,716429734.2007692
Epigenomics_24,ADARE,5,14,280102.86789122294,902276.5326735518,31545.545723076924,716429734.2007692
Epigenomics_24,ADARE,5,15,278692.2195772326,902276.5326735518,31545.545723076924,716429734.2007692
Epigenomics_24,NSGA-III,1,0,286773.87657862384,950442.1488834495,108142.63922615386,776246463.6238463
Epigenomics_24,NSGA-III,1,1,286773.87657862384,950442.1488834495,108081.36999538462,751116589.2007693
Epigenomics_24,NSGA-III,1,2,286773.87657862384,950442.1488834495,108081.36999538462,751116589.2007693
Epigenomics_24,NSGA-III,1,3,286773.87657862384,944732.1106066527,108081.36999538462,750872578.4315385
Epigenomics_24,NSGA-III,1,4,286773.87657862384,944732.1106066527,88626.00307230768,750872578.4315385
Epigenomics_24,NSGA-III,1,5,286773.87657862384,944732.1106066527,29785.336918461544,755282787.693077
Epigenomics_24,NSGA-III,1,6,286699.74031044473,923750.4478239274,29785.336918461544,755211185.7700001
Epigenomics_24,NSGA-III,1,7,286699.74031044473,923750.4478239274,29785.336918461544,747351880.5469232
Epigenomics_24,NSGA-III,1,8,286699.74031044473,923750.4478239274,29579.548456923083,747351880.5469232
Epigenomics_24,NSGA-III,1,9,286699.74031044473,923930.5632701173,29579.548456923083,746784931.0692308
Epigenomics_24,NSGA-III,1,10,283752.23073993996,923930.5632701173,29579.548456923083,721188075.5776922
Epigenomics_24,NSGA-III,1,11,283752.23073993996,923930.5632701173,29514.269380000005,716987533.7615384
Epigenomics_24,NSGA-III,1,12,283752.23073993996,923930.5632701173,33270.03999538461,716987533.7615384
Epigenomics_24,NSGA-III,1,13,265308.7357089243,901197.358178137,33270.03999538461,716987533.7615384
Epigenomics_24,NSGA-III,1,14,265308.7357089243,901197.358178137,33054.47730307692,716987533.7615384
Epigenomics_24,NSGA-III,1,15,265308.7357089243,901197.358178137,31916.744380000004,716987533.7615384
Epigenomics_24,NSGA-III,2,0,286387.8651885217,954065.6789480108,94968.59903076924,746875702.5007693
Epigenomics_24,NSGA-III,2,1,286387.8651885217,953402.02810939,94968.59903076924,746875702.5007693
Epigenomics_24,NSGA-III,2,2,262205.99754500005,924082.2547332334,94968.59903076924,746875702.5007693
Epigenomics_24,NSGA-III,2,3,262205.99754500005,924082.2547332334,94968.59903076924,760653968.8161538
Epigenomics_24,NSGA-III,2,4,262205.99754500005,924082.2547332334,94969.46441538463,760653968.8161538
Epigenomics_24,NSGA-III,2,5,262205.99754500005,924082.2547332334,95682.77187692309,755110596.9238461
Epigenomics_24,NSGA-III,2,6,262259.74999403546,923688.0082049911,95373.93918461539,749950620.653846
Epigenomics_24,NSGA-III,2,7,262259.74999403546,923688.0082049911,95373.93918461539,749656343.153846
Epigenomics_24,NSGA-III,2,8,262259.74999403546,923688.0082049911,95149.80572307693,749656343.153846
Epigenomics_24,NSGA-III,2,9,262286.5373764123,924557.774328678,95149.80572307693,749656343.153846
Epigenomics_24,NSGA-III,2,10,262286.5373764123,924557.774328678,95120.9941846154,749656343.153846
Epigenomics_24,NSGA-III,2,11,262286.5373764123,879413.392521238,95120.9941846154,749673267.8546153
Epigenomics_24,NSGA-III,2,12,262286.5373764123,867598.0128671034,67094.16745692308,733756762.9923077
Epigenomics_24,NSGA-III,2,13,262140.79007214544,867598.0128671034,67094.16745692308,733756762.9923077
Epigenomics_24,NSGA-III,2,14,262140.79007214544,867598.0128671034,64411.32399538462,733592981.5392308
Epigenomics_24,NSGA-III,2,15,262140.79007214544,867598.0128671034,67094.16745692308,717029577.2776922
Epigenomics_24,NSGA-III,3,0,280277.6722195433,881448.238669243,128130.01691846154,752843718.6238462
Epigenomics_24,NSGA-III,3,1,280277.6722195433,881448.238669243,128130.01691846154,752843718.6238462
Epigenomics_24,NSGA-III,3,2,280277.6722195433,881448.238669243,88799.30591846153,752843718.6238462
Epigenomics_24,NSGA-III,3,3,277437.1616178486,881448.238669243,88799.30591846153,752843718.6238462
Epigenomics_24,NSGA-III,3,4,277437.1616178486,881448.238669243,88799.30591846153,753006010.6323078
Epigenomics_24,NSGA-III,3,5,277383.656817464,881448.238669243,88799.30591846153,718572471.3469231
Epigenomics_24,NSGA-III,3,6,277383.656817464,881448.238669243,88799.30591846153,718572471.3469231
Epigenomics_24,NSGA-III,3,7,277383.656817464,881448.238669243,91724.57037999999,718572471.3469231
Epigenomics_24,NSGA-III,3,8,277383.656817464,881448.238669243,28829.104226153846,718096021.8930769
Epigenomics_24,NSGA-III,3,9,264693.57212018035,881448.238669243,28829.104226153846,718096021.8930769
Epigenomics_24,NSGA-III,3,10,264693.57212018035,881448.238669243,28829.104226153846,718096021.8930769
Epigenomics_24,NSGA-III,3,11,264693.57212018035,881448.238669243,28829.104226153846,717239375.77
Epigenomics_24,NSGA-III,3,12,264693.57212018035,881058.8850477044,28829.104226153846,717239375.77
Epigenomics_24,NSGA-III,3,13,264693.57212018035,881058.8850477044,28829.104226153846,717122751.676923
Epigenomics_24,NSGA-III,3,14,264693.57212018035,881058.8850477044,28829.104226153846,717122751.676923
Epigenomics_24,NSGA-III,3,15,277582.3212710517,881058.8850477044,28829.104226153846,717122751.676923
Epigenomics_24,NSGA-III,4,0,265180.7498845012,870202.0249014061,130856.59438000001,766784349.8084615
Epigenomics_24,NSGA-III,4,1,265180.7498845012,870202.0249014061,130856.59438000001,766784349.8084615
Epigenomics_24,NSGA-III,4,2,265180.7498845012,870202.0249014061,130856.59438000001,747629759.0084614
Epigenomics_24,NSGA-III,4,3,262196.383223744,870202.0249014061,32204.27326153846,747629759.0084614
Epigenomics_24,NSGA-III,4,4,262196.383223744,870202.0249014061,32204.27326153846,719205576.676923
Epigenomics_24,NSGA-III,4,5,262196.383223744,867171.650929447,32204.27326153846,719205576.676923
Epigenomics_24,NSGA-III,4,6,262196.383223744,867171.650929447,32204.27326153846,719205576.676923
Epigenomics_24,NSGA-III,4,7,262218.09335759014,867171.650929447,32204.27326153846,717188862.0307692
Epigenomics_24,NSGA-III,4,8,261887.20497961537,866881.8412307301,32204.27326153846,717188862.0307692
Epigenomics_24,NSGA-III,4,9,262218.09335759014,867171.650929447,32204.27326153846,717188862.0307692
Epigenomics_24,NSGA-III,4,10,262218.09335759014,867171.650929447,32203.407876923076,719047095.3307693
Epigenomics_24,NSGA-III,4,11,262218.09335759014,867281.7235215143,32203.407876923076,719047095.3307693
Epigenomics_24,NSGA-III,4,12,262218.09335759014,867281.7235215143,32203.407876923076,719047095.3307693
Epigenomics_24,NSGA-III,4,13,262218.09335759014,867281.7235215143,31492.52614923077,719047095.3307693
Epigenomics_24,NSGA-III,4,14,262218.09335759014,867281.7235215143,31545.487687692308,718954436.2092309
Epigenomics_24,NSGA-III,4,15,262044.11182278243,866868.4598825991,64605.507876923075,718433286.8384616
Epigenomics_24,NSGA-III,5,0,281475.9809379838,902276.5326735518,97296.21111384616,733539705.1623076
Epigenomics_24,NSGA-III,5,1,281475.9809379838,902276.5326735518,96843.72688307693,733539705.1623076
Epigenomics_24,NSGA-III,5,2,281475.9809379838,902276.5326735518,96843.72688307693,733539705.1623076
Epigenomics_24,NSGA-III,5,3,281475.9809379838,902812.5230948075,96619.26688307693,733539705.1623076
Epigenomics_24,NSGA-III,5,4,295814.9069761539,887269.555338212,107067.13772307691,733539705.1623076
Epigenomics_24,NSGA-III,5,5,295814.9069761539,887269.555338212,106802.5426876923,733484814.3076924
Epigenomics_24,NSGA-III,5,6,295814.9069761539,887269.555338212,106802.5426876923,733554851.4538461
Epigenomics_24,NSGA-III,5,7,295814.9069761539,887269.555338212,32958.37807230769,733554851.4538461
Epigenomics_24,NSGA-III,5,8,295097.55582353065,887364.5232869922,32769.47038,733554851.4538461
Epigenomics_24,NSGA-III,5,9,295097.55582353065,887364.5232869922,32769.47038,718508206.1546153
Epigenomics_24,NSGA-III,5,10,263778.4479047236,887364.5232869922,32769.47038,718508206.1546153
Epigenomics_24,NSGA-III,5,11,295097.55582353065,887364.5232869922,64699.34130307693,718508206.1546153
Epigenomics_24,NSGA-III,5,12,263908.31760128913,886235.8479969411,64699.34130307693,718508206.1546153
Epigenomics_24,NSGA-III,5,13,294846.74414384615,886235.8479969411,64226.29656923078,718508206.1546153
Epigenomics_24,NSGA-III,5,14,294846.74414384615,886235.8479969411,28038.440380000007,718508206.1546153
Epigenomics_24,NSGA-III,5,15,294846.74414384615,886235.8479969411,28038.440380000007,718508206.1546153
Epigenomics_24,NSGA-II,1,0,286773.87657862384,950442.1488834495,108142.63922615386,776246463.6238463
Epigenomics_24,NSGA-II,1,1,284558.9212529027,950442.1488834495,33706.98919076923,776246463.6238463
Epigenomics_24,NSGA-II,1,2,278307.0164364814,913383.7050880167,33706.98919076923,776246463.6238463
Epigenomics_24,NSGA-II,1,3,278307.0164364814,913383.7050880167,33706.98919076923,746452223.2392308
Epigenomics_24,NSGA-II,1,4,278307.0164364814,913383.7050880167,28421.09614923077,745761059.5853845
Epigenomics_24,NSGA-II,1,5,278307.0164364814,913383.7050880167,28361.034415384616,745761059.5853845
Epigenomics_24,NSGA-II,1,6,278253.51163609675,913383.7050880167,28134.76726769231,745761059.5853845
Epigenomics_24,NSGA-II,1,7,278253.51163609675,913383.7050880167,28134.76726769231,745761059.5853845
Epigenomics_24,NSGA-II,1,8,278253.51163609675,912977.5367948916,28134.76726769231,737486537.3084617
Epigenomics_24,NSGA-II,1,9,265689.6299730198,898505.1273397686,28134.76726769231,737486537.3084617
Epigenomics_24,NSGA-II,1,10,265689.6299730198,898505.1273397686,28134.76726769231,737111248.1846154
Epigenomics_24,NSGA-II,1,11,265689.6299730198,898505.1273397686,28134.76726769231,737111248.1846154
Epigenomics_24,NSGA-II,1,12,265316.825036893,896412.2512661238,28134.76726769231,717767852.4699999
Epigenomics_24,NSGA-II,1,13,265316.825036893,896412.2512661238,28134.76726769231,717767852.4699999
Epigenomics_24,NSGA-II,1,14,265316.825036893,896412.2512661238,28134.76726769231,717767852.4699999
Epigenomics_24,NSGA-II,1,15,265316.825036893,896412.2512661238,28134.76726769231,717767852.4699999
Epigenomics_24,NSGA-II,2,0,286387.8651885217,954065.6789480108,94968.59903076924,746875702.5007693
Epigenomics_24,NSGA-II,2,1,265064.89015339245,938431.9409932843,94968.59903076924,746701697.8853844
Epigenomics_24,NSGA-II,2,2,263077.5703298107,833019.9907410006,30137.889184615386,746701697.8853844
Epigenomics_24,NSGA-II,2,3,263077.5703298107,833019.9907410006,30137.889184615386,746701697.8853844
Epigenomics_24,NSGA-II,2,4,263077.5703298107,833019.9907410006,30137.889184615386,717518640.2476922
Epigenomics_24,NSGA-II,2,5,263077.5703298107,833019.9907410006,29816.523415384618,717518640.2476922
Epigenomics_24,NSGA-II,2,6,263077.5703298107,833019.9907410006,29067.01841538462,717251287.0853845
Epigenomics_24,NSGA-II,2,7,263077.5703298107,833019.9907410006,29067.01841538462,717251287.0853845
Epigenomics_24,NSGA-II,2,8,263077.5703298107,833019.9907410006,29067.01841538462,717251287.0853845
Epigenomics_24,NSGA-II,2,9,262994.03935175785,833019.9907410006,29067.01841538462,716606589.7230769
Epigenomics_24,NSGA-II,2,10,262662.66253682994,832780.1783428484,29067.01841538462,716606589.7230769
Epigenomics_24,NSGA-II,2,11,262662.66253682994,832780.1783428484,29067.01841538462,716255738.2392308
Epigenomics_24,NSGA-II,2,12,262403.37356311,832780.1783428484,29067.01841538462,716255738.2392308
Epigenomics_24,NSGA-II,2,13,262403.37356311,832780.1783428484,29067.01841538462,716255738.2392308
Epigenomics_24,NSGA-II,2,14,262403.37356311,832780.1783428484,29067.01841538462,716255738.2392308
Epigenomics_24,NSGA-II,2,15,262403.37356311,832780.1783428484,28404.078415384618,716255738.2392308
Epigenomics_24,NSGA-II,3,0,280277.6722195433,881448.238669243,128130.01691846154,752843718.6238462
Epigenomics_24,NSGA-II,3,1,280277.6722195433,881448.238669243,107908.78576461539,736940470.9623077
Epigenomics_24,NSGA-II,3,2,280277.6722195433,881448.238669243,107908.78576461539,718761834.9699999
Epigenomics_24,NSGA-II,3,3,280277.6722195433,881448.238669243,107908.78576461539,718761834.9699999
Epigenomics_24,NSGA-II,3,4,280277.6722195433,881448.238669243,107908.78576461539,718761834.9699999
Epigenomics_24,NSGA-II,3,5,280277.6722195433,881448.238669243,29286.867876923083,717199076.7007691
Epigenomics_24,NSGA-II,3,6,280277.6722195433,881448.238669243,29286.867876923083,717199076.7007691
Epigenomics_24,NSGA-II,3,7,278249.43454874406,881448.238669243,29286.867876923083,717014182.0853845
Epigenomics_24,NSGA-II,3,8,278249.43454874406,879505.3605070673,29286.867876923083,717014182.0853845
Epigenomics_24,NSGA-II,3,9,266184.72107256914,869404.2567877133,29286.867876923083,717014182.0853845
Epigenomics_24,NSGA-II,3,10,266184.72107256914,869404.2567877133,29133.30364615385,716810489.5853845
Epigenomics_24,NSGA-II,3,11,266184.72107256914,869404.2567877133,28950.80419076923,716586540.1623077
Epigenomics_24,NSGA-II,3,12,265490.96553545975,867302.795217533,28762.265380000004,716586540.1623077
Epigenomics_24,NSGA-II,3,13,265490.96553545975,867302.795217533,28762.265380000004,716586540.1623077
Epigenomics_24,NSGA-II,3,14,263366.15671288467,864787.2458390504,28762.265380000004,716586540.1623077
Epigenomics_24,NSGA-II,3,15,263366.15671288467,864787.2458390504,28762.265380000004,716586540.1623077
Epigenomics_24,NSGA-II,4,0,265180.7498845012,870202.0249014061,130856.59438000001,766784349.8084615
Epigenomics_24,NSGA-II,4,1,265180.7498845012,870202.0249014061,130856.59438000001,766784349.8084615
Epigenomics_24,NSGA-II,4,2,265180.7498845012,870202.0249014061,130856.59438000001,748747458.7923076
Epigenomics_24,NSGA-II,4,3,264936.67176488583,869692.8710734434,130856.59438000001,737239280.2692307
Epigenomics_24,NSGA-II,4,4,264936.67176488583,869692.8710734434,123510.40807230769,737239280.2692307
Epigenomics_24,NSGA-II,4,5,264847.36598128907,869692.8710734434,123510.40807230769,719469043.346154
Epigenomics_24,NSGA-II,4,6,264837.25746603974,869479.3675372566,123510.40807230769,719469043.346154
Epigenomics_24,NSGA-II,4,7,263170.38990960945,869479.3675372566,123510.40807230769,719469043.346154
Epigenomics_24,NSGA-II,4,8,263170.38990960945,869347.8324054567,123510.40807230769,718410045.7392309
Epigenomics_24,NSGA-II,4,9,262143.3434233594,869347.8324054567,105444.81768769231,718410045.7392309
Epigenomics_24,NSGA-II,4,10,262143.3434233594,869347.8324054567,105444.81768769231,718410045.7392309
Epigenomics_24,NSGA-II,4,11,261975.42568782752,866575.4014772746,32619.995149230766,718410045.7392309
Epigenomics_24,NSGA-II,4,12,261975.42568782752,866575.4014772746,32619.995149230766,718410045.7392309
Epigenomics_24,NSGA-II,4,13,261975.42568782752,866575.4014772746,32619.995149230766,718410045.7392309
Epigenomics_24,NSGA-II,4,14,261975.42568782752,866575.4014772746,31069.589379999998,718410045.7392309
Epigenomics_24,NSGA-II,4,15,261975.42568782752,866575.4014772746,31069.589379999998,718394124.5615385
Epigenomics_24,NSGA-II,5,0,281475.9809379838,902276.5326735518,97296.21111384616,733539705.1623076
Epigenomics_24,NSGA-II,5,1,281475.9809379838,902140.6353116377,97296.21111384616,733539705.1623076
Epigenomics_24,NSGA-II,5,2,281475.9809379838,902140.6353116377,95874.70518461539,733539705.1623076
Epigenomics_24,NSGA-II,5,3,281475.9809379838,902140.6353116377,93163.27749230771,733408423.3461539
Epigenomics_24,NSGA-II,5,4,281217.27513353067,902140.6353116377,92946.43287692309,733408423.3461539
Epigenomics_24,NSGA-II,5,5,281217.27513353067,902140.6353116377,65045.81880615384,733408423.3461539
Epigenomics_24,NSGA-II,5,6,280015.577786881,901930.12861683,64870.513806153846,718816997.8853847
Epigenomics_24,NSGA-II,5,7,279953.6675897086,901930.12861683,64870.513806153846,717959962.8307692
Epigenomics_24,NSGA-II,5,8,279953.6675897086,901930.12861683,64870.513806153846,717959962.8307692
Epigenomics_24,NSGA-II,5,9,279613.3963132843,885672.1132877013,64870.513806153846,717884227.8307692
Epigenomics_24,NSGA-II,5,10,279613.3963132843,885672.1132877013,29033.93649846154,717884227.8307692
Epigenomics_24,NSGA-II,5,11,279613.3963132843,885672.1132877013,28478.60326153846,717884227.8307692
Epigenomics_24,NSGA-II,5,12,279613.3963132843,885672.1132877013,28357.27633846154,717859647.7692307
Epigenomics_24,NSGA-II,5,13,279613.3963132843,885672.1132877013,28357.27633846154,717693260.2692307
Epigenomics_24,NSGA-II,5,14,277663.34171369893,885348.93340439,28174.914764615387,717605645.2692307
Epigenomics_24,NSGA-II,5,15,277663.34171369893,885348.93340439,28174.914764615387,717605645.2692307
Epigenomics_24,MOEA/D,1,0,286773.87657862384,950442.1488834495,108142.63922615386,776246463.6238463
Epigenomics_24,MOEA/D,1,1,314448.93726066104,987543.6217865596,108142.63922615386,776246463.6238463
Epigenomics_24,MOEA/D,1,2,327368.5862994171,1072565.6560471333,138146.90765230768,717202398.5384617
Epigenomics_24,MOEA/D,1,3,327422.0910998017,1079480.3288282272,138146.90765230768,716740918.023077
Epigenomics_24,MOEA/D,1,4,344868.6313345855,1127952.7355884556,138146.90765230768,716168242.8307693
Epigenomics_24,MOEA/D,1,5,344868.6313345855,1128628.74858122,138146.90765230768,716036423.8161538
Epigenomics_24,MOEA/D,1,6,344868.6313345855,1128628.74858122,138146.90765230768,716104502.2230768
