benchmark,baseline,metric,adare_mean,adare_std,baseline_mean,baseline_std,gain_percent
Montage_1000,QL-NSGA-III,latency_best,11331682.218444165,179436.0407835386,11371901.47953941,199089.42694058997,0.3536722611219229
Montage_1000,QL-NSGA-III,cost_best,251797.01212984603,3781.843311253407,251950.39242446134,2998.557999559475,0.06087718028115448
Montage_1000,QL-NSGA-III,energy_best,616098273.472616,2886033.526944122,617002752.2079237,2620327.396663336,0.14659233400030172
Montage_1000,OVEA-style,hv,0.4882480492971128,0.02204288907928265,0.3297120670151462,0.028803411918250064,48.083160473069306
Montage_1000,OVEA-style,igd,0.1297489930897071,0.008371294304328269,0.2157815930982363,0.02853820374321721,39.8702219096891
Montage_1000,OVEA-style,spacing,0.046222272421442265,0.005524305125392368,0.05836022220812591,0.012553262944881984,20.798326886756765
Montage_1000,OVEA-style,epsilon,0.287882734539747,0.03255491980430306,0.4531149257461783,0.07253054533174687,36.46584603990502
Montage_1000,OVEA-style,coverage,0.10693034935133935,0.06597162650214969,0.05039669399806904,0.04348715634877948,112.17730939937529
Montage_1000,OVEA-style,time,14.411891245000334,0.3494580787579519,14.90242937000021,0.6203003450744997,3.2916654917175374
Montage_1000,OVEA-style,makespan_best,72503.15590966753,1144.8010517371936,68563.75608160818,1033.5973422731881,-5.7456009606160885
Montage_1000,OVEA-style,latency_best,11331682.218444165,179436.0407835386,11407631.774250573,211982.69501459444,0.6657784657622089
Montage_1000,OVEA-style,cost_best,251797.01212984603,3781.843311253407,271040.14983084594,6530.751555080364,7.09973696259001
Montage_1000,OVEA-style,energy_best,616098273.472616,2886033.526944122,622865481.3270006,2631792.6972844517,1.0864637802639632
Montage_1000,QMOEA/D-AWA-style,hv,0.4882480492971128,0.02204288907928265,0.32190461114583374,0.04254890585655434,51.67476090484452
Montage_1000,QMOEA/D-AWA-style,igd,0.1297489930897071,0.008371294304328269,0.3485742874001797,0.053656034197672356,62.77723349664367
Montage_1000,QMOEA/D-AWA-style,spacing,0.046222272421442265,0.005524305125392368,0.09777674414350171,0.043257970813089866,52.72672164906176
Montage_1000,QMOEA/D-AWA-style,epsilon,0.287882734539747,0.03255491980430306,0.49637467724103734,0.06252283897561708,42.00293694677087
