benchmark,baseline,metric,adare_mean,adare_std,baseline_mean,baseline_std,gain_percent
Soykb_3000_wfcommons,NSGA-III,latency_best,2971508315.4762278,21962593.29856623,2973340506.1805167,13708534.027647069,0.06162061494404987
Soykb_3000_wfcommons,NSGA-III,cost_best,18084216.697521936,176260.29331892703,18101984.603100926,135155.76482956653,0.09815446189223825
Soykb_3000_wfcommons,NSGA-III,energy_best,42925605800.81808,134531274.73300296,42988325158.22529,92675282.57350375,0.14589858333945985
Soykb_3000_wfcommons,QL-NSGA-III,hv,0.47069546122763856,0.03560705990478464,0.46285691500338205,0.03341744883950073,1.6935139068191793
Soykb_3000_wfcommons,QL-NSGA-III,igd,0.15168809867678779,0.015696225922150402,0.15734804382145015,0.013994746832760726,3.5970864379381533
Soykb_3000_wfcommons,QL-NSGA-III,spacing,0.06686348375395681,0.009070459109107048,0.06029329342793488,0.009995659727393448,-10.897049990932919
Soykb_3000_wfcommons,QL-NSGA-III,epsilon,0.3101039471771212,0.0519250688593358,0.33197199714723313,0.04904912961620876,6.587317652703466
Soykb_3000_wfcommons,QL-NSGA-III,coverage,0.23801633903562683,0.0971594694957121,0.27180644933971765,0.11239327094773023,-12.431680847226037
Soykb_3000_wfcommons,QL-NSGA-III,time,16.742354259999775,2.2393231541761134,16.552219300000253,1.9083598868671496,-1.1486976855092732
Soykb_3000_wfcommons,QL-NSGA-III,makespan_best,3794357.789552258,77717.655233183,3799620.0470297323,68961.33632643559,0.1384943076502623
Soykb_3000_wfcommons,QL-NSGA-III,latency_best,2971508315.4762278,21962593.29856623,2978345422.4836297,15775231.520279694,0.22956057936693283
Soykb_3000_wfcommons,QL-NSGA-III,cost_best,18084216.697521936,176260.29331892703,18016219.576135784,133886.40078450227,-0.3774216954827776
Soykb_3000_wfcommons,QL-NSGA-III,energy_best,42925605800.81808,134531274.73300296,42999054100.88609,118876656.98733114,0.17081375766008416
Soykb_3000_wfcommons,OVEA-style,hv,0.47069546122763856,0.03560705990478464,0.3805202337352686,0.03921329265891725,23.697879770331916
Soykb_3000_wfcommons,OVEA-style,igd,0.15168809867678779,0.015696225922150402,0.20949147121258113,0.03234495238494182,27.59223189431777
Soykb_3000_wfcommons,OVEA-style,spacing,0.06686348375395681,0.009070459109107048,0.07340483786422256,0.01931829720442926,8.911339225849567
Soykb_3000_wfcommons,OVEA-style,epsilon,0.3101039471771212,0.0519250688593358,0.39186615670557806,0.060197486190016594,20.864830536995697
Soykb_3000_wfcommons,OVEA-style,coverage,0.1091889209378261,0.11258974793101784,0.1280747670955342,0.06459047680717814,-14.745953934564382
Soykb_3000_wfcommons,OVEA-style,time,16.742354259999775,2.2393231541761134,17.126243950000024,2.1647824561696734,2.241528797096507
Soykb_3000_wfcommons,OVEA-style,makespan_best,3794357.789552258,77717.655233183,3690813.047064446,84683.02212577857,-2.805472430259455
Soykb_3000_wfcommons,OVEA-style,latency_best,2971508315.4762278,21962593.29856623,2975141800.1363816,19894049.9386865,0.12212811705268319
Soykb_3000_wfcommons,OVEA-style,cost_best,18084216.697521936,176260.29331892703,18640931.470541243,304707.6659376437,2.986517996158601
Soykb_3000_wfcommons,OVEA-style,energy_best,42925605800.81808,134531274.73300296,43101780776.84621,96419574.56288037,0.40874175695953796
Soykb_3000_wfcommons,QMOEA/D-AWA-style,hv,0.47069546122763856,0.03560705990478464,0.3730513560276764,0.05295327453478584,26.17444049518962
Soykb_3000_wfcommons,QMOEA/D-AWA-style,igd,0.15168809867678779,0.015696225922150402,0.3570289214836926,0.07534641618789874,57.51377842264911
Soykb_3000_wfcommons,QMOEA/D-AWA-style,spacing,0.06686348375395681,0.009070459109107048,0.06967913832460511,0.030491707583405917,4.040886036120842
Soykb_3000_wfcommons,QMOEA/D-AWA-style,epsilon,0.3101039471771212,0.0519250688593358,0.47710094085486626,0.07536383761317793,35.002444845009315
Soykb_3000_wfcommons,QMOEA/D-AWA-style,coverage,0.017629245754245754,0.02950461360627546,0.07265686273399022,0.058789032072372106,-75.73629648889523
Soykb_3000_wfcommons,QMOEA/D-AWA-style,time,16.742354259999775,2.2393231541761134,22.633643490000033,2.0294767300541854,26.02890353293379
Soykb_3000_wfcommons,QMOEA/D-AWA-style,makespan_best,3794357.789552258,77717.655233183,4190570.0163638415,159428.96744374715,9.454852806763911
Soykb_3000_wfcommons,QMOEA/D-AWA-style,latency_best,2971508315.4762278,21962593.29856623,3099396709.0867915,27089424.55372205,4.1262350584428695
Soykb_3000_wfcommons,QMOEA/D-AWA-style,cost_best,18084216.697521936,176260.29331892703,18113592.50620501,224845.018266046,0.16217549706394246
Soykb_3000_wfcommons,QMOEA/D-AWA-style,energy_best,42925605800.81808,134531274.73300296,42527109787.3927,142945174.37603578,-0.9370399620796999
Srasearch_3000_wfcommons,NSGA-III,hv,0.5522526514235185,0.053137127800630526,0.5294652623361668,0.030332328704438926,4.303849696731128
Srasearch_3000_wfcommons,NSGA-III,igd,0.11703973673029362,0.015077388944601713,0.12638225646487364,0.013769717780832918,7.392271665268654
Srasearch_3000_wfcommons,NSGA-III,spacing,0.05922494454237973,0.008597204328001764,0.0651644224065545,0.018084685348732508,9.114602178346551
Srasearch_3000_wfcommons,NSGA-III,epsilon,0.25518215803191674,0.05237213156571597,0.26565162216497684,0.04709650875496877,3.941050330405391
Srasearch_3000_wfcommons,NSGA-III,coverage,0.318656566349464,0.15960748839126768,0.21904182313177317,0.10558695466249543,45.477499133927346
Srasearch_3000_wfcommons,NSGA-III,time,16.376700715000332,1.3457168570105191,16.887433429999874,1.2995541967234723,3.024335918874708
Srasearch_3000_wfcommons,NSGA-III,makespan_best,12604453.397260616,198913.67955410184,12752349.279720146,213368.4379521799,1.159754012499697
Srasearch_3000_wfcommons,NSGA-III,latency_best,15283675280.536503,71424249.97592333,15278767292.654606,98649896.33997314,-0.032122931044682695
Srasearch_3000_wfcommons,NSGA-III,cost_best,60682593.26211113,846642.9404817245,60580592.18150749,930201.0455285367,-0.16837253802014354
Srasearch_3000_wfcommons,NSGA-III,energy_best,146472749027.37067,942310040.223306,146711482889.4632,620103248.1778642,0.16272336519998132
Srasearch_3000_wfcommons,QL-NSGA-III,hv,0.5522526514235185,0.053137127800630526,0.5441353895894805,0.03572324994115887,1.4917724502650094
Srasearch_3000_wfcommons,QL-NSGA-III,igd,0.11703973673029362,0.015077388944601713,0.12084779610218585,0.013299759579960609,3.1511202477140987
Srasearch_3000_wfcommons,QL-NSGA-III,spacing,0.05922494454237973,0.008597204328001764,0.056848075812091205,0.008592939357039206,-4.181089150924232
Srasearch_3000_wfcommons,QL-NSGA-III,epsilon,0.25518215803191674,0.05237213156571597,0.2647543998699323,0.044870599948082304,3.6155175674958384
Srasearch_3000_wfcommons,QL-NSGA-III,coverage,0.2797193936858545,0.17010591380870962,0.2879185177614022,0.1620697880820244,-2.8477237724397733
Srasearch_3000_wfcommons,QL-NSGA-III,time,16.376700715000332,1.3457168570105191,16.75684903500005,1.1380072214059913,2.2686145778702373
Srasearch_3000_wfcommons,QL-NSGA-III,makespan_best,12604453.397260616,198913.67955410184,12552889.877411215,262504.42324129114,-0.41077011232440547
Srasearch_3000_wfcommons,QL-NSGA-III,latency_best,15283675280.536503,71424249.97592333,15259935891.99422,121878595.42458776,-0.15556676456770985
Srasearch_3000_wfcommons,QL-NSGA-III,cost_best,60682593.26211113,846642.9404817245,60761267.46146605,543811.6130184042,0.12948083975505997
Srasearch_3000_wfcommons,QL-NSGA-III,energy_best,146472749027.37067,942310040.223306,146676322324.81265,532849812.81556743,0.13879083836801953
Srasearch_3000_wfcommons,OVEA-style,hv,0.5522526514235185,0.053137127800630526,0.4420431773434282,0.030589602041741503,24.93183465525301
Srasearch_3000_wfcommons,OVEA-style,igd,0.11703973673029362,0.015077388944601713,0.1604727160318656,0.015900938429055763,27.065647279844974
Srasearch_3000_wfcommons,OVEA-style,spacing,0.05922494454237973,0.008597204328001764,0.08013610010997539,0.02815728695472289,26.094551068617104
Srasearch_3000_wfcommons,OVEA-style,epsilon,0.25518215803191674,0.05237213156571597,0.3775903602022876,0.0417465743671461,32.41825403190715
Srasearch_3000_wfcommons,OVEA-style,coverage,0.1428184536354807,0.10220483374289187,0.12050250442403161,0.050314287425073455,18.519075033430312
Srasearch_3000_wfcommons,OVEA-style,time,16.376700715000332,1.3457168570105191,17.34779669499985,1.7414807540386728,5.597805860149472
Srasearch_3000_wfcommons,OVEA-style,makespan_best,12604453.397260616,198913.67955410184,12267898.093686907,205935.56300640517,-2.7433819632631384
Srasearch_3000_wfcommons,OVEA-style,latency_best,15283675280.536503,71424249.97592333,15152143795.723886,82438366.99266969,-0.8680717830155233
Srasearch_3000_wfcommons,OVEA-style,cost_best,60682593.26211113,846642.9404817245,63367936.397466876,777167.8638295181,4.237700149350444
Srasearch_3000_wfcommons,OVEA-style,energy_best,146472749027.37067,942310040.223306,147450569709.4111,715296358.9133145,0.6631515117015013
Srasearch_3000_wfcommons,QMOEA/D-AWA-style,hv,0.5522526514235185,0.053137127800630526,0.4918213953145151,0.053366554640999556,12.287236115533009
Srasearch_3000_wfcommons,QMOEA/D-AWA-style,igd,0.11703973673029362,0.015077388944601713,0.2562715596435489,0.05330744959562045,54.329798869181765
Srasearch_3000_wfcommons,QMOEA/D-AWA-style,spacing,0.05922494454237973,0.008597204328001764,0.06751882335683898,0.024636233593372744,12.283802356308628
Srasearch_3000_wfcommons,QMOEA/D-AWA-style,epsilon,0.25518215803191674,0.05237213156571597,0.31069254664868795,0.046668049862034426,17.86666246600983
Srasearch_3000_wfcommons,QMOEA/D-AWA-style,coverage,0.08393217802268192,0.1523490463188121,0.15555004634367386,0.11077704597757718,-46.0416888354753
Srasearch_3000_wfcommons,QMOEA/D-AWA-style,time,16.376700715000332,1.3457168570105191,21.383811695000258,1.2039470903893164,23.41542776104148
